Wavelength	I1	I1 dark	R1	R1dark	XCorrect	I1c	R1c	I1c/R1c	Abs	Percent T
nm	uA	uA	uA	uA		uA	uA	uA/uA	OD	T*100
	Abs Detector Raw	Dark Offset for Abs Detector	Ref Detector Raw	Dark Offset for Ref Detector	Linear interp	Dark subtracted Abs Detector	Corrected Ref Detector	Corrected Intensity 	-Log(T)	% Transmittance
800	0.152669095611888	0.00297036967616505	0.217897964369801	0.00106515644696913	1.34088253974915	0.149698725935723	0.290747326188506	0.514875675378236	0.00145102285642115	99.666447167692
797	0.149283308958547		0.213419404664796		1.3260293006897	0.146312939282382	0.281587955262772	0.519599423724804	0.00146550265088148	99.6631242481709
794	0.16075910732883		0.230850159218559		1.31175875663757	0.157788737652665	0.301422489529623	0.523480307985306	0.00154945884816927	99.6438596050516
791	0.174451483296457		0.250653888540062		1.29830348491669	0.171481113620292	0.3240419206724	0.529194226674318	0.00159918006047392	99.6324522993943
788	0.159764949312783		0.229703522489132		1.28535497188568	0.156794579636618	0.293881460556113	0.533530013563682	0.00155514165624912	99.6425557588152
785	0.155866062151848		0.224658512743666		1.27193987369537	0.152895692475683	0.284397305367146	0.53761301387262	0.00151826832766499	99.6510161672064
782	0.162157626457763		0.234235824564528		1.25860202312469	0.159187256781598	0.293469074626097	0.542432816760729	0.00156956012690034	99.6392477052317
779	0.171473262330574		0.248322641753723		1.24614322185516	0.168502892654409	0.308118239367965	0.546877370843267	0.00156901873716384	99.6393719151904
776	0.190045872501112		0.276014613994146		1.23451888561249	0.187075502824947	0.339430297930899	0.551145563508394	0.00155033698737297	99.6436581263437
773	0.218233442884086		0.317838219097413		1.22383856773376	0.215263073207921	0.387679091290757	0.555260982714372	0.00151505930867265	99.651752495201
770	0.286213802414696		0.418941089329412		1.21381187438965	0.283243432738531	0.507222769354361	0.558420185077789	0.00155873208335696	99.6417319909126
767	0.430216171071468		0.630793628155743		1.20520555973053	0.427245801395303	0.758952255224023	0.562941605950155	0.00158138009191884	99.6365359130153
764	0.450336221955428		0.657905175898973		1.19851565361023	0.447365852279263	0.787233045230874	0.568276262015986	0.00157029485257294	99.6390791388455
761	0.356964747719147		0.521784116262222		1.19181299209595	0.353994378042982	0.620599621538505	0.570407015662381	0.00157050977740539	99.6390298291996
758	0.34293332809748		0.502310718512885		1.18398952484131	0.339962958421314	0.593469494859238	0.572839819680957	0.00158250714840966	99.6362773422448
755	0.372245429420784		0.545901629898763		1.17633533477783	0.369275059744619	0.640910395397089	0.576172679358441	0.00156619651127598	99.6400194153091
752	0.410213492013212		0.601878239172162		1.16980671882629	0.407243122337046	0.702835180930668	0.579429051627425	0.00156578930604726	99.6401128402951
749	0.44655358403109		0.655392006658527		1.16390073299408	0.443583214354925	0.761571500578939	0.582457739053677	0.00155501221949547	99.6425854562012
746	0.508711474407719		0.747094507512805		1.15848278999329	0.505741104731554	0.86426216403963	0.585170942075816	0.0015670141377813	99.6398318277445
743	0.599693877608624		0.88025044081863		1.15345752239227	0.596723507932459	1.01410287983508	0.58842502057533	0.00155720104780992	99.6420832624781
740	0.677206640665598		0.99317476165647		1.14841175079346	0.674236270989433	1.13935032869765	0.591772568986862	0.00155417615107917	99.6427772801876
737	0.80507131361659		1.18082091264007		1.14263534545898	0.802100943940425	1.34803062603493	0.595016855291862	0.00160381415531	99.6313891871774
734	0.960829774908272		1.40710451342046		1.13635516166687	0.957859405232107	1.59776008080359	0.599501399953837	0.00168137619970348	99.613597286648
731	1.01346418662423		1.48262650530619		1.12990951538086	1.01049381694806	1.67403026569653	0.603629359429541	0.00176373882160185	99.5947076634383
728	0.989582541211839		1.44944506745049		1.12338900566101	0.986612171535674	1.62709406804163	0.606364555629633	0.0018089715404696	99.5843351972692
725	0.969661571137631		1.4238351749747		1.11702907085419	0.966691201461466	1.58927547183522	0.608259058038047	0.00181330395937117	99.58334177248
722	0.968219683020834		1.42553273722377		1.11090362071991	0.965249313344668	1.58244619308308	0.609972912547548	0.00186303365854318	99.5719394491423
719	0.944783957101294		1.3935237615216		1.10438621044159	0.941813587425129	1.53781208205515	0.612437370219174	0.00191673581366218	99.5596277634734
716	0.85595935387956		1.26428002424506		1.09723365306854	0.852988984203395	1.3860418640046	0.615413579023444	0.00198435059432712	99.54412865244
713	0.701783679446787		1.03852773815982		1.08915162086487	0.698813309770622	1.1299540524592	0.618444005090069	0.00203474321459777	99.5325788891634
710	0.528397941919388		0.78563068655804		1.07961905002594	0.525427572243223	0.847031892301613	0.620316161668358	0.00208819803017309	99.5203287491116
707	0.400150817492873		0.600279701886069		1.06877458095551	0.397180447816708	0.640425274704117	0.620182343678128	0.00215321320891161	99.5054313743083
704	0.322710639503359		0.490419839043797		1.05739140510559	0.319740269827194	0.51743943542606	0.617927911822026	0.00217725990042842	99.4999219555384
701	0.285020235524934		0.439358225173122		1.04672133922577	0.282049865848769	0.458770707870411	0.614794844156527	0.00217731695888403	99.4999088830455
698	0.27947188151268		0.434902850435066		1.03894531726837	0.276501511836515	0.450733640623442	0.613447692641859	0.00226070900071512	99.4808050161332
695	0.306963977044917		0.479313340064739		1.03592443466187	0.303993607368752	0.495428979242302	0.613596741623134	0.00230559016733848	99.4705249318201
692	0.350336623661159		0.547047369945454		1.03646862506866	0.347366253984994	0.565893434136721	0.613836869330189	0.00235411497946024	99.4594114613743
689	0.380511853337948		0.593955864631064		1.0377025604248	0.377541483661783	0.615244205934711	0.613644923462875	0.00237954141158208	99.4535886290517
